cd_fcu;tem_risco;n_setores_risco
35095020128;0;0
35095020129;0;0
35095020130;0;0
35095020131;1;1
35095020133;0;0
35095020134;0;0
35095020135;1;1
35095020136;0;0
35095020137;0;0
35095020140;0;0
35095020141;0;0
35095020142;0;0
35095020143;0;0
35095020144;0;0
35095020145;0;0
35095020148;0;0
35095020149;0;0
35095020150;0;0
35095020151;0;0
35095020152;0;0
35095020154;0;0
35095020155;0;0
35095020156;0;0
35095020157;0;0
35095020158;0;0
35095020159;0;0
35095020160;0;0
35095020166;0;0
35095020167;0;0
35095020168;0;0
35095020169;0;0
35095020170;0;0
35095020171;0;0
35095020172;0;0
35095020173;0;0
35095020174;0;0
35095020176;0;0
35095020177;0;0
35095020178;0;0
35095020179;0;0
35095020180;0;0
35095020181;1;1
35095020183;0;0
35095020185;0;0
35095020186;1;1
35095020187;1;1
35096010001;0;0
35096010003;0;0
35096010004;0;0
35096010005;0;0
35096010007;0;0
35097000002;0;0
35097000003;0;0
35097000005;0;0
35097000008;0;0
35097000010;0;0
35097000011;0;0
35097000014;0;0
35097000017;0;0
35097000021;0;0
35097000023;0;0
35097000024;0;0
35104010001;1;1
35104010004;1;1
35104010005;0;0
35105000001;0;0
35105000002;0;0
35105000003;0;0
35105000005;0;0
35105000006;0;0
35105000008;0;0
35105000009;0;0
35105000010;0;0
35105000011;0;0
35105000012;0;0
35105000013;0;0
35105000014;0;0
35106090001;0;0
35106090002;0;0
35106090006;0;0
35106090009;0;0
35106090010;0;0
35106090027;0;0
35106090029;0;0
35106090030;1;1
35106090033;0;0
35106090035;0;0
35106090037;0;0
35106090038;0;0
35106090039;0;0
35106090042;0;0
35106090044;0;0
35106090047;0;0
35106090048;0;0
35106090049;0;0
35106090051;0;0
35106090052;0;0
35106090061;0;0
35106090063;0;0
35106090065;0;0
35106090067;0;0
35106090069;0;0
35106090070;0;0
35106090071;0;0
35106090072;1;1
35106090073;0;0
35106090076;0;0
35106090077;0;0
35106090078;0;0
35106090079;0;0
35106090080;0;0
35106090082;0;0
35106090083;0;0
35106090084;0;0
35106090085;0;0
35106090086;0;0
35106090087;0;0
35106090088;0;0
35106090089;0;0
35106090090;0;0
35106090091;1;1
35106090092;0;0
35106090093;0;0
35106090094;0;0
35106090095;0;0
35106090097;0;0
35106090098;0;0
35106090099;0;0
35106090102;0;0
35106090104;0;0
35106090105;0;0
35106090107;0;0
35106090109;0;0
35106090111;0;0
35106090112;0;0
35106090113;0;0
35106090114;0;0
35106090115;0;0
35106090117;0;0
35106090118;0;0
35106090119;0;0
35106090120;0;0
35106090121;0;0
35124070002;0;0
35124070003;0;0
35128030001;0;0
35128030006;0;0
35128030007;0;0
35128030009;0;0
35130090001;0;0
35130090002;0;0
35130090003;0;0
35130090005;0;0
35130090006;0;0
35130090009;0;0
35130090010;0;0
35130090011;0;0
35130090012;0;0
35130090013;0;0
35130090014;0;0
35130090017;0;0
35130090018;0;0
35130090020;0;0
35130090021;0;0
35130090022;0;0
35130090023;0;0
35130090024;0;0
35130090026;0;0
35134050001;0;0
35134050002;0;0
35134050004;0;0
35134050005;0;0
35135040002;0;0
35135040007;0;0
35135040012;0;0
35135040013;0;0
35135040014;0;0
35135040016;0;0
35135040020;0;0
35135040022;0;0
35135040024;0;0
35135040025;0;0
35135040026;0;0
35135040027;0;0
35138010002;0;0
35138010005;0;0
35138010006;0;0
35138010008;0;0
35138010010;0;0
35138010011;0;0
35138010012;0;0
35138010013;0;0
35138010014;0;0
35138010015;0;0
35138010021;0;0
35138010022;0;0
35138010023;0;0
35138010024;0;0
35138010025;0;0
35138010026;0;0
35138010027;0;0
35138010028;0;0
35138010029;0;0
35138010030;0;0
35138010032;0;0
35138010034;0;0
35138010035;0;0
35138010037;0;0
35138010039;0;0
35138010041;0;0
35138010046;0;0
35138010048;0;0
35138010049;0;0
35138010053;0;0
35138010054;0;0
35138010055;0;0
35138010056;0;0
35138010061;0;0
35138010067;0;0
35138010072;0;0
35138010073;0;0
35138010077;0;0
35138010078;0;0
35138010082;0;0
35138010088;0;0
35138010090;0;0
35138010093;0;0
35138010094;0;0
35138010100;0;0
35138010101;0;0
35138010104;0;0
35138010111;0;0
35138010114;0;0
35138010117;0;0
35138010122;0;0
35138010127;0;0
35138010128;0;0
35138010129;0;0
35138010130;0;0
35138010135;0;0
35138010136;0;0
35138010140;0;0
35138010143;0;0
35138010145;0;0
35138010147;0;0
35138010151;0;0
35138010154;0;0
35138010157;0;0
35138010159;0;0
35138010164;0;0
35138010165;0;0
35138010166;0;0
35138010173;0;0
35138010177;0;0
35138010178;0;0
35138010179;0;0
35138010181;0;0
35138010183;0;0
35138010184;0;0
35138010185;0;0
35138010188;0;0
35138010190;0;0
35138010191;0;0
35138010197;0;0
35138010198;0;0
35138010199;0;0
35138010201;0;0
35138010202;0;0
35138010203;0;0
35138010204;0;0
35138010206;0;0
35138010207;0;0
35138010209;0;0
35138010211;0;0
35138010212;0;0
35138010214;0;0
35138010215;0;0
35138010219;0;0
35138010222;0;0
35138010225;0;0
35138010228;0;0
35138010233;0;0
35138010242;0;0
35138010243;0;0
35138010244;0;0
35138010245;0;0
35138010246;0;0
35138010247;0;0
35138010248;0;0
35138010251;0;0
35138010252;0;0
35138010253;0;0
35138010254;0;0
35150040001;1;1
35150040002;0;0
35150040003;0;0
35150040005;0;0
35150040006;0;0
35150040007;0;0
35150040010;0;0
35150040011;0;0
35150040012;1;1
35150040013;0;0
35150040017;0;0
35150040019;0;0
35150040020;0;0
35150040023;0;0
35150040027;0;0
35150040031;0;0
35150040033;1;1
35150040034;0;0
35150040035;1;1
35150040036;0;0
35150040039;0;0
35150040040;0;0
35150040041;0;0
35150040042;0;0
35150040045;1;1
35150040046;0;0
35150040047;0;0
35150040048;1;1
35150040049;0;0
35150040050;1;1
35150040051;0;0
35150040052;1;1
35150040053;0;0
35150040054;0;0
35150040055;0;0
35150040056;1;1
35150040057;0;0
35150040058;0;0
35150040059;0;0
35150040060;0;0
35150040061;0;0
35150040063;0;0
35150040064;0;0
35150040065;1;1
35150040066;1;1
35150040067;0;0
35150040068;0;0
35150040074;0;0
35150040075;1;1
35150040077;0;0
35150040078;0;0
35150040079;0;0
35150040080;0;0
35150040081;0;0
35150040082;0;0
35150040084;0;0
35150040085;0;0
35150040086;0;0
35150040087;0;0
35151030001;0;0
35151030002;1;1
35151030003;0;0
35151030004;0;0
35157070001;0;0
35157070002;0;0
35157070004;0;0
35157070005;0;0
35157070006;0;0
35157070007;0;0
35157070008;0;0
35157070009;0;0
35157070010;0;0
35157070011;0;0
35157070013;0;0
35157070014;0;0
35157070015;0;0
35157070016;0;0
35157070017;0;0
35157070018;0;0
35157070019;0;0
35157070020;0;0
35157070021;0;0
35157070022;0;0
35157070023;0;0
35157070024;0;0
35157070025;0;0
35157070028;0;0
35157070029;0;0
35157070030;0;0
35157070031;0;0
35157070032;0;0
35157070033;0;0
35157070034;0;0
35157070035;0;0
35157070036;0;0
35157070040;0;0
35157070042;0;0
35157070045;0;0
35157070046;0;0
35157070051;0;0
35157070052;0;0
35163090001;1;1
35163090003;1;1
35163090006;1;1
35163090008;1;1
35163090009;1;1
35163090015;1;1
35163090016;1;1
35163090017;0;0
35163090018;0;0
35163090019;1;1
35163090020;1;1
35163090022;0;0
35163090023;1;1
35163090024;1;1
35163090025;0;0
35163090026;1;1
35163090027;1;1
35163090028;0;0
35163090030;0;0
35163090031;0;0
35163090032;0;0
35163090033;0;0
35163090034;1;1
35163090035;0;0
35163090036;0;0
35163090037;1;1
35163090039;1;1
35163090042;1;1
35163090043;0;0
35163090044;1;1
35163090046;1;1
35163090047;0;0
35163090048;0;0
35163090049;1;1
35163090050;1;1
35163090051;1;1
35164080002;0;0
35164080004;0;0
35164080006;0;0
35164080007;0;0
35164080009;0;0
35164080010;0;0
35164080012;0;0
35164080013;0;0
35164080014;0;0
35164080015;0;0
35164080017;0;0
35164080018;0;0
35164080019;0;0
35164080022;0;0
35164080023;0;0
35164080024;0;0
35164080027;0;0
35164080028;0;0
35164080029;0;0
35164080030;0;0
35164080031;0;0
35164080032;0;0
35164080033;0;0
35164080034;0;0
35164080036;0;0
35184040001;0;0
35187010004;0;0
35187010005;0;0
35187010006;0;0
35187010007;0;0
35187010008;0;0
35187010009;0;0
35187010010;0;0
35187010011;0;0
35187010013;0;0
35187010015;0;0
35187010016;0;0
35187010017;0;0
35187010018;0;0
35187010019;0;0
35187010021;0;0
35187010023;0;0
35187010025;0;0
35187010028;0;0
35187010029;0;0
35187010030;0;0
35187010031;0;0
35187010032;0;0
35187010034;0;0
35187010035;0;0
35187010036;0;0
35187010039;0;0
35187010040;0;0
35187010043;0;0
35187010045;0;0
35187010046;0;0
35187010047;0;0
35187010050;0;0
35187010053;0;0
35187010056;0;0
35187010057;0;0
35187010059;0;0
35187010060;0;0
35187010062;0;0
35187010065;0;0
35187010066;0;0
35187010069;0;0
35187010072;0;0
35187010073;0;0
35187010075;0;0
35187010076;0;0
35187010077;0;0
35187010078;0;0
35187010079;0;0
35187010080;0;0
35187010081;0;0
35187010084;0;0
35187010085;0;0
35187010086;0;0
35187010087;0;0
35187010088;0;0
35188000001;0;0
35188000004;1;1
35188000005;0;0
35188000006;0;0
35188000007;0;0
35188000008;1;1
35188000009;0;0
35188000011;1;1
35188000012;0;0
35188000013;1;1
35188000014;0;0
35188000016;1;1
35188000017;0;0
35188000018;1;1
35188000019;1;1
35188000022;1;1
35188000023;0;0
35188000024;1;1
35188000025;0;0
35188000026;0;0
35188000027;1;1
35188000028;0;0
35188000030;1;1
35188000031;0;0
35188000032;1;1
35188000036;0;0
35188000038;0;0
35188000041;1;1
35188000043;1;1
35188000044;1;1
35188000045;0;0
35188000046;0;0
35188000047;1;1
35188000048;0;0
35188000049;0;0
35188000051;0;0
35188000052;1;1
35188000053;1;1
35188000054;1;1
35188000055;0;0
35188000056;0;0
35188000057;0;0
35188000058;0;0
35188000059;1;1
35188000060;0;0
35188000061;0;0
35188000062;0;0
35188000064;1;1
35188000065;1;1
35188000066;1;1
35188000067;0;0
35188000069;0;0
35188000070;1;1
35188000071;0;0
35188000072;1;1
35188000073;0;0
35188000074;0;0
35188000076;0;0
35188000077;0;0
35188000078;0;0
35188000081;0;0
35188000082;0;0
35188000083;0;0
35188000084;1;1
35188000087;1;1
35188000088;1;1
35188000089;0;0
35188000090;1;1
35188000092;0;0
35188000093;0;0
35188000094;1;1
35188000095;0;0
35188000096;1;1
35188000098;0;0
35188000099;0;0
35188000100;0;0
35188000105;1;1
35188000106;0;0
35188000107;0;0
35188000110;0;0
35188000111;1;1
35188000113;1;1
35188000114;1;1
35188000115;1;1
35188000116;1;1
35188000117;0;0
35188000118;0;0
35188000119;0;0
35188000122;0;0
35188000123;1;1
35188000124;0;0
35188000125;0;0
35188000127;0;0
35188000128;0;0
35188000130;0;0
35188000131;0;0
35188000132;1;1
35188000133;0;0
35188000134;0;0
35188000136;0;0
35188000137;1;1
35188000138;1;1
35188000139;0;0
35188000140;0;0
35188000141;0;0
35188000142;0;0
35188000143;1;1
35188000147;1;1
35188000148;0;0
35188000149;0;0
35188000150;1;1
35188000151;0;0
35188000152;0;0
35188000156;1;1
35188000158;0;0
35188000159;0;0
35188000161;0;0
35188000164;0;0
35188000167;1;1
35188000169;1;1
35188000170;0;0
35188000173;0;0
35188000174;1;1
35188000175;0;0
35188000177;0;0
35188000178;0;0
35188000180;0;0
35188000181;0;0
35188000183;0;0
35188000184;1;1
35188000185;1;1
35188000186;0;0
35188000189;1;1
35188000190;0;0
35188000194;0;0
35188000196;0;0
35188000197;0;0
35188000198;0;0
35188000199;0;0
35188000200;0;0
35188000201;0;0
35188000202;1;1
35188000203;1;1
35188000204;0;0
35188000205;0;0
35188000207;0;0
35188000208;0;0
35188000210;0;0
35188000211;0;0
35188000212;1;1
35188000213;0;0
35188000215;0;0
35188000216;0;0
35188000217;1;1
35188000218;0;0
35188000220;1;1
35188000221;0;0
35188000222;0;0
35188000223;0;0
35188000225;0;0
35188000227;0;0
35188000228;0;0
35188000229;0;0
35188000230;0;0
35188000231;1;1
35188000232;0;0
35188000233;0;0
35188000234;1;1
35188000235;0;0
35188000236;1;1
35190710008;0;0
35190710009;0;0
35190710010;0;0
35190710012;0;0
35190710013;0;0
35190710016;0;0
35190710018;0;0
35195010001;0;0
35197090001;0;0
35197090002;0;0
35197090003;0;0
35204000001;0;0
35204000002;0;0
35204000005;0;0
35204000006;0;0
35204000007;0;0
35204000009;0;0
35204000010;0;0
35204000014;0;0
35204000015;0;0
35204000016;0;0
35204000017;0;0
35204000018;0;0
35204000019;0;0
35221090001;0;0
35221090002;0;0
35221090003;0;0
35222080001;1;1
35222080004;0;0
35222080008;0;0
35222080009;0;0
35222080010;0;0
35222080011;0;0
35222080014;1;1
35222080015;0;0
35222080016;0;0
35222080017;0;0
35222080018;0;0
35222080019;0;0
35222080020;0;0
35222080021;0;0
35222080022;0;0
35222080023;0;0
35222080024;0;0
35222080025;0;0
35222080026;0;0
35222080027;0;0
35225050001;0;0
35225050003;0;0
35225050005;0;0
35225050006;0;0
35225050007;0;0
35225050008;0;0
35225050009;0;0
35225050010;0;0
35225050012;0;0
35225050013;0;0
35225050014;0;0
35225050015;0;0
35225050016;0;0
35225050018;0;0
35225050019;0;0
35225050020;0;0
35225050021;0;0
35225050022;0;0
35225050026;0;0
35225050027;0;0
35231070002;0;0
35231070003;1;1
35231070004;1;1
35231070005;1;1
35231070006;0;0
35231070007;1;1
35231070008;0;0
35231070009;1;1
35231070010;1;1
35231070011;1;1
35231070012;1;1
35231070013;1;1
35231070014;1;1
35231070016;1;1
35231070022;0;0
35231070023;1;1
35231070025;0;0
35231070029;1;1
35231070030;1;1
35231070031;0;0
35231070032;1;1
35231070038;1;1
35231070039;0;0
35231070042;0;0
35231070043;0;0
35231070044;0;0
35231070045;0;0
35231070047;0;0
35231070049;0;0
35231070050;0;0
35231070051;0;0
35231070052;1;1
35231070053;0;0
35231070054;1;1
35231070055;0;0
35231070057;0;0
35231070058;1;1
35231070059;0;0
35231070063;0;0
35231070064;0;0
35231070065;1;1
35231070066;0;0
35231070067;1;1
35231070068;1;1
35231070070;0;0
35231070071;1;1
35231070073;1;1
35231070074;1;1
35231070075;0;0
35231070077;0;0
35231070080;0;0
35231070081;0;0
35231070082;0;0
35231070083;0;0
35231070084;0;0
35231070085;1;1
35231070086;0;0
35231070089;0;0
35231070090;0;0
35231070093;0;0
35231070094;0;0
35231070096;0;0
35231070097;0;0
35231070098;0;0
35231070099;0;0
35231070100;0;0
35231070103;0;0
35231070104;0;0
35231070105;0;0
35236020001;0;0
35236020002;1;1
35239090002;0;0
35239090003;0;0
35239090004;0;0
35239090005;0;0
35239090006;0;0
35239090007;1;1
35244020001;0;0
35244020002;0;0
35244020004;0;0
35244020006;0;0
35244020009;0;0
35244020011;0;0
35244020016;0;0
35244020017;0;0
35244020020;0;0
35244020021;0;0
35250030001;1;1
35250030003;1;1
35250030004;1;1
35250030005;0;0
35250030006;0;0
35250030007;0;0
35250030008;1;1
35250030014;0;0
35259040001;1;1
35259040005;1;1
35259040022;0;0
35259040023;0;0
35259040024;0;0
35259040025;1;1
35259040027;0;0
35259040029;0;0
35259040030;1;1
35272070001;0;0
35273060001;0;0
35284030001;0;0
35284030002;0;0
35285020001;0;0
35285020005;0;0
35285020006;0;0
35285020007;0;0
35285020008;1;1
35285020010;1;1
35285020011;1;1
35285020012;1;1
35285020013;0;0
35285020015;0;0
35285020017;0;0
35290050001;1;1
35290050002;0;0
35290050005;1;1
35290050006;0;0
35290050007;1;1
35290050008;0;0
35290050010;1;1
35290050011;0;0
35290050013;0;0
35290050016;1;1
35290050018;0;0
35290050019;0;0
35290050020;1;1
35294010001;0;0
35294010003;0;0
35294010004;0;0
35294010007;0;0
35294010009;0;0
35294010010;0;0
35294010012;0;0
35294010013;0;0
35294010014;0;0
35294010017;0;0
35294010023;0;0
35294010024;0;0
35294010025;0;0
35294010027;0;0
35294010028;0;0
35294010029;0;0
35294010030;0;0
35294010031;0;0
35294010032;0;0
35294010033;0;0
35294010034;0;0
35294010037;0;0
35294010038;0;0
35294010039;0;0
35294010043;0;0
35294010044;0;0
35294010045;0;0
35294010046;0;0
35294010047;0;0
35294010048;0;0
35294010049;0;0
35294010050;0;0
35294010051;0;0
35294010052;0;0
35294010054;0;0
35294010055;0;0
35294010056;0;0
35294010057;0;0
35294010058;0;0
35294010059;0;0
35294010060;0;0
35294010061;0;0
35294010062;0;0
35294010063;0;0
35294010064;0;0
35294010065;0;0
35294010066;0;0
35294010067;0;0
35294010068;0;0
35294010069;0;0
35294010070;0;0
35294010071;0;0
35294010072;0;0
35294010073;0;0
35294010074;0;0
35294010076;0;0
35294010077;0;0
35294010078;0;0
35294010081;0;0
35294010088;0;0
35306070001;0;0
35306070002;0;0
35306070003;0;0
35306070005;0;0
35306070006;0;0
35306070007;0;0
35306070008;0;0
35306070009;0;0
35306070012;0;0
35306070016;0;0
35306070017;0;0
35306070018;0;0
35306070019;0;0
35306070021;0;0
35306070023;0;0
35306070024;0;0
35344010001;0;0
35344010002;0;0
35344010004;0;0
35344010005;0;0
35344010007;0;0
35344010008;0;0
35344010011;0;0
35344010014;0;0
35344010016;0;0
35344010019;0;0
35344010021;0;0
35344010022;0;0
35344010029;0;0
35344010030;0;0
35344010033;0;0
35344010034;0;0
35344010035;0;0
35344010037;0;0
35344010039;0;0
35344010042;0;0
35344010044;0;0
35344010045;0;0
35344010046;0;0
35344010048;0;0
35344010050;0;0
35344010051;0;0
35344010053;0;0
35344010054;0;0
35344010055;0;0
35344010063;0;0
35344010065;0;0
35344010068;0;0
35344010070;0;0
35344010072;0;0
35344010074;0;0
35344010076;0;0
35344010078;0;0
35344010079;0;0
35344010084;0;0
35344010085;0;0
35344010091;0;0
35344010099;0;0
35344010110;0;0
35344010115;0;0
35344010122;0;0
35344010126;0;0
35344010131;0;0
35344010132;0;0
35344010135;0;0
35344010136;0;0
35344010137;0;0
35344010139;0;0
35344010141;0;0
35344010142;0;0
35344010144;0;0
35344010149;0;0
35344010151;0;0
35344010152;0;0
35344010153;0;0
35344010154;0;0
35344010155;0;0
35344010156;0;0
35344010157;0;0
35344010158;0;0
35344010161;0;0
35344010163;0;0
35344010164;0;0
35344010166;0;0
35344010167;0;0
35344010168;0;0
35344010169;0;0
35344010170;0;0
35344010171;0;0
35344010173;0;0
35344010174;0;0
35344010175;0;0
35344010176;0;0
35344010177;0;0
35344010178;0;0
35344010180;0;0
35344010181;0;0
35344010183;0;0
35344010184;0;0
35344010185;0;0
35367030002;0;0
35376020002;0;0
35380060002;0;0
35387090002;0;0
35387090006;0;0
35387090013;0;0
35387090015;0;0
35387090042;0;0
35387090043;1;1
35387090046;0;0
35387090047;1;1
35387090048;0;0
35387090049;1;1
35387090050;0;0
35387090053;0;0
35387090055;0;0
35387090058;0;0
35387090059;0;0
35387090061;0;0
35391030001;0;0
35391030002;0;0
35391030003;0;0
35391030004;0;0
35398060001;0;0
35398060002;0;0
35398060003;0;0
35398060004;0;0
35407050001;0;0
35410000004;0;0
35410000005;0;0
35410000006;0;0
35410000007;1;1
35410000009;1;1
35410000010;0;0
35410000011;0;0
35410000012;1;1
35410000013;0;0
35410000014;1;1
35410000016;1;1
35410000017;0;0
35413070001;0;0
35433030001;0;0
35433030002;0;0
35433030003;0;0
35433030004;0;0
35434020002;0;0
35434020003;0;0
35434020005;0;0
35434020010;0;0
35434020011;0;0
35434020012;0;0
35434020014;0;0
35434020015;0;0
35434020016;0;0
35434020018;0;0
35434020019;0;0
35434020021;0;0
35434020024;0;0
35434020027;0;0
35434020029;0;0
35434020030;0;0
35434020032;0;0
35434020034;0;0
35434020035;0;0
35434020038;0;0
35434020040;0;0
35434020041;0;0
35434020044;0;0
35434020045;0;0
35434020046;0;0
35434020047;0;0
35434020048;0;0
35434020051;0;0
35434020052;0;0
35434020053;0;0
35434020054;0;0
35434020055;0;0
35434020056;0;0
35434020057;0;0
35434020058;0;0
35434020059;0;0
35434020060;0;0
35434020061;0;0
35434020062;0;0
35434020063;0;0
35434020066;0;0
35434020067;0;0
35434020068;0;0
35434020070;0;0
35434020071;0;0
35434020072;0;0
35434020073;0;0
35439070001;0;0
35439070002;0;0
35439070003;0;0
35441030001;0;0
35441030004;0;0
35441030005;0;0
35441030006;0;0
35441030007;0;0
35441030008;0;0
35441030009;0;0
35452090004;0;0
35464050001;0;0
35473040005;0;0
35473040006;0;0
35473040007;0;0
35473040009;1;1
35473040010;0;0
35473040011;1;1
35473040013;0;0
35473040016;1;1
35478090001;1;1
35478090002;0;0
35478090003;0;0
35478090005;0;0
35478090006;0;0
35478090007;0;0
35478090009;0;0
35478090010;1;1
35478090011;1;1
35478090012;1;1
35478090013;1;1
35478090015;0;0
35478090017;0;0
35478090021;0;0
35478090024;0;0
35478090026;1;1
35478090027;1;1
35478090028;0;0
35478090029;1;1
35478090030;0;0
35478090032;0;0
35478090034;0;0
35478090035;0;0
35478090036;0;0
35478090037;0;0
35478090042;0;0
35478090043;1;1
35478090050;0;0
35478090051;1;1
35478090053;0;0
35478090054;1;1
35478090055;1;1
35478090059;1;1
35478090061;1;1
35478090067;1;1
35478090068;0;0
35478090069;1;1
35478090070;0;0
35478090073;1;1
35478090074;1;1
35478090078;1;1
35478090079;1;1
35478090081;1;1
35478090082;0;0
35478090083;0;0
35478090084;1;1
35478090085;1;1
35478090086;1;1
35478090090;0;0
35478090095;0;0
35478090096;0;0
35478090097;1;1
35478090098;1;1
35478090099;1;1
35478090100;1;1
35478090101;0;0
35478090102;1;1
35478090104;0;0
35478090105;1;1
35478090106;0;0
35478090107;1;1
35478090108;0;0
35478090110;0;0
35478090111;0;0
35478090112;0;0
35478090113;0;0
35478090117;1;1
35478090118;1;1
35478090119;1;1
35478090120;0;0
35478090121;0;0
35478090122;0;0
35478090125;1;1
35478090126;0;0
35478090127;1;1
35478090128;1;1
35485000001;0;0
35485000002;0;0
35485000003;0;0
35485000004;0;0
35485000017;0;0
35485000019;0;0
35485000024;0;0
35485000026;0;0
35485000030;0;0
35485000031;0;0
35485000032;0;0
35485000033;0;0
35485000034;0;0
35485000035;0;0
35485000036;0;0
35485000037;0;0
35485000038;0;0
35485000039;0;0
35485000040;0;0
35485000041;0;0
35485000043;0;0
35485000044;0;0
35485000045;0;0
35485000047;0;0
35485000048;0;0
35485000049;0;0
35485000050;0;0
35485000051;0;0
35485000052;0;0
35485000053;0;0
35485000054;0;0
35485000055;0;0
